rvars
1.0,1.0,1.46561757200361,2.2574538516218072,3.236109974465569,4.262187076145874
7.0,7.0,6.755365617098156,6.467775536377036,6.338908442919205,6.570443021807231
0.0,0.0,0.0,0.0,0.0,0.0

4.262187076145874,4.793139008284526,5.231358473942498,5.582600679195762,5.852620830120289,6.047174132792051
6.570443021807231,7.23015480941815,7.746740847434058,8.129778541090987,8.38884529562497,8.53351851627204
0.0,0.0,0.0,0.0,0.0,0.0

6.047174132792051,6.2417274354638135,6.37232430203476,6.4447199385808664,6.464669551178114,6.437928345902486
8.53351851627204,8.678191736919109,8.727626234151332,8.69139941320475,8.579088679315404,8.400271437719345
0.0,0.0,0.0,0.0,0.0,0.0

6.437928345902486,6.4111871406268595,6.349265529630329,6.257918718988879,6.142901914778497,6.009970323075165
8.400271437719345,8.221454196123286,7.995285257292609,7.731342026463368,7.439201908871612,7.12844230975339
0.0,0.0,0.0,0.0,0.0,0.0

6.009970323075165,5.877038731371834,5.737702764327514,5.5977176280181835,5.462838528519822,5.338820671908406
7.12844230975339,6.817682710635167,6.507458440462565,6.207346904471627,5.926925507898393,5.675771655978903
0.0,0.0,0.0,0.0,0.0,0.0

5.338820671908406,5.214802815296992,5.1131566137244695,5.039637273266815,5.0,5.0
5.675771655978903,5.424617804059412,5.221886307265742,5.077154570833926,5.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0

hvars
-0.0,6.326563337142357,12.789704407327845,19.526000943599602,26.67203067900076,34.36437134657445

34.36437134657445,38.51440421142793,42.4440118639371,46.16237868794962,49.67868906731316,53.00212738587537

53.00212738587537,56.32556570443759,59.47450072989377,62.458116846091585,65.28559843687864,67.9661298861026

67.9661298861026,70.64666133532656,73.19861141068264,75.63116449601853,77.95350497518183,80.17481723202027

80.17481723202027,82.39612948885868,84.53478229106763,86.59996002249488,88.6008470669882,90.54662780839527

90.54662780839527,92.49240854980229,94.40145175581858,96.28294181029185,98.14606309706977,100.0

ids
pre

post

none

none

none

none

other_names
pop

pop

none

none

none

none

