rvars
9.0,9.0,8.283339727452073,7.1727791198993,6.100828952396876,5.5
5.0,5.0,5.068027210884363,5.136054421768725,5.136054421768725,5.0
0.0,0.0,0.0,0.0,0.0,0.0

5.5,5.340780327614838,4.706505360512411,3.931035589596708,3.348231505771721,3.2919535999414395
5.0,4.963945578231287,5.068027210884394,5.140136054421863,5.008163265306221,4.5
0.0,0.0,0.0,0.0,0.0,0.0

3.29195359994144,2.95245713408775,2.4465642812985133,2.031224301441979,1.9633864543863921,2.5
4.5,4.291836734693786,3.0659261194819636,1.7440971369232496,1.2481787695763575,2.5
0.0,0.0,0.0,0.0,0.0,0.0

2.5,2.5257854103961446,2.579152347284316,2.819626578974416,3.406733873776343,4.5
2.5,2.537732626062195,2.9871582406452855,3.7398263857346925,4.687286603315839,5.7210884353741465
0.0,0.0,0.0,0.0,0.0,0.0

4.5,5.593266126223657,6.94605802075722,8.152216852178954,8.805583789067127,8.5
5.7210884353741465,6.7548902674324545,7.658132797938772,8.32236556887852,8.639138122237124,8.5
0.0,0.0,0.0,0.0,0.0,0.0

8.5,9.041978795703699,7.991978795703698,6.320989397851848,5.0,5.0
8.5,8.74677327340143,7.69677327340143,6.173386636700714,5.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0

hvars
-0.0,0.19836418192052058,0.556694318194484,1.1252055256632125,2.063863758680149,3.532634971598736

3.532634971598736,4.441156683847106,5.1909807872036895,6.119932281930938,7.565836168291363,9.86651744654746

9.86651744654746,11.4072787091029,12.858344091477486,14.552377097919607,16.822041232677645,20.0

20.0,22.331781008697938,25.270235474539565,28.80391873086506,32.92138611101459,37.61119294832834

37.61119294832834,42.30099978564208,47.54025674680074,53.31751916514469,59.62134237401428,66.44028170674993

66.44028170674993,72.96245945287065,79.61114780734422,86.35471911808246,93.16154573299713,100.0

ids
pre

post

post

post

pre

none

other_names
pop

pop

pop

pop

pop

none

